relative_sample,time_ms,AECG1,AECG2,AECG3,AECG4
-89,-44.5,-0.47255932185669025,0.09178980414263177,1.7187914769658295,-0.010808530890316402
-88,-44.0,-0.4179727838490019,0.06896891145876996,1.666768663049871,-0.05637130672324912
-87,-43.5,-0.36514118700634385,0.03180866106739994,1.5739423067110856,-0.0910860214353531
-86,-43.0,-0.3133558972506676,-0.012460723394396427,1.4428520276973404,-0.1118918740382714
-85,-42.5,-0.2552908016625969,-0.05543436630182099,1.2751604670890686,-0.11781023363600343
-84,-42.0,-0.18607987102136886,-0.09144253677525381,1.0825330160638635,-0.10398211299088882
-83,-41.5,-0.10814186414686877,-0.12122489002966638,0.8784814063106375,-0.06956523639906977
-82,-41.0,-0.027988011579142477,-0.14836197269121965,0.6662202817403722,-0.0248862827291865
-81,-40.5,0.049398628040241234,-0.17612736766121728,0.4432334147244333,0.014639882650680301
-80,-40.0,0.11881761933606234,-0.2104525048148135,0.21524698841326684,0.03935515785464124
-79,-39.5,0.16983409112639888,-0.2617834573402187,-0.0037938244706618093,0.04594943016805099
-78,-39.0,0.1740443044931341,-0.3291632245100198,-0.19026662991185697,0.03327558965638497
-77,-38.5,0.15480186207568658,-0.4356785489904369,-0.3748821512657767,-0.01241446484908551
-76,-38.0,0.09776337693899675,-0.5653610327108046,-0.5386858705298171,-0.08743934139594499
-75,-37.5,0.004210867423950547,-0.7117721327428895,-0.6686620095709032,-0.18291349649176203
-74,-37.0,-0.12320436613516626,-0.8686064881510449,-0.7517236597715619,-0.2850786568489358
-73,-36.5,-0.2737407616346941,-1.0275574755061612,-0.7856348948477491,-0.38265513739519214
-72,-36.0,-0.42947638804296867,-1.176988707168115,-0.7761939230064292,-0.4679587058398861
-71,-35.5,-0.5770519905942267,-1.3040700000940637,-0.7295704561194586,-0.5346762008398139
-70,-35.0,-0.7139105429591289,-1.399912658642858,-0.6536439759653864,-0.5793408929953467
-69,-34.5,-0.8402623635553751,-1.464809282341081,-0.5635757170864294,-0.6056947931325312
-68,-34.0,-0.951669306027949,-1.508702472591538,-0.47970261084578153,-0.6255530282706607
-67,-33.5,-1.0461020822576412,-1.5456468148356257,-0.420032756003081,-0.6546822843682494
-66,-33.0,-1.1343930231850463,-1.588748179641509,-0.3973204526330552,-0.7084689814136509
-65,-32.5,-1.2362968367116887,-1.651173560918737,-0.4203738060975853,-0.8005036551706641
-64,-32.0,-1.375961537281096,-1.7541332658143134,-0.49449261696552194,-0.9438295079219663
-63,-31.5,-1.5406320649981542,-1.90001056627383,-0.6118994144880325,-1.141880903392314
-62,-31.0,-1.7434588440674303,-2.1011254520590006,-0.7617850417874729,-1.3982195515929383
-61,-30.5,-1.988627794698451,-2.3560172577030585,-0.9280034232468289,-1.7073388180214555
-60,-30.0,-2.2748960382182926,-2.658319589043041,-1.0900044285185195,-2.0563398205464605
-59,-29.5,-2.547234069503813,-2.9975993509519667,-1.1963664897891897,-2.4453656768884255
-58,-29.0,-2.8735273455731667,-3.3498766718788016,-1.2801267688419338,-2.814710465153389
-57,-28.5,-3.2049866580290653,-3.6979113299765456,-1.3045394477031853,-3.159612455319769
-56,-28.0,-3.5085680961670698,-4.014375206874272,-1.2589844255696752,-3.4683145744363624
-55,-27.5,-3.7767376691682832,-4.291686639565463,-1.1435860705115763,-3.725212959167815
-54,-27.0,-3.9930457093670912,-4.513366686410199,-0.9607717550662891,-3.9150303662215564
-53,-26.5,-4.145478834837079,-4.659394164974066,-0.7197114127960957,-4.024158358042032
-52,-26.0,-4.225660685244584,-4.715309683042519,-0.4336055778485074,-4.044772273678461
-51,-25.5,-4.2240540819536,-4.675839706993951,-0.11286715912043631,-3.9722377648937455
-50,-25.0,-4.127237818472039,-4.5365752613334465,0.2369503181417126,-3.7986361184219937
-49,-24.5,-3.91899600182904,-4.286051458332449,0.6116968101731686,-3.5125361800311827
-48,-24.0,-3.585607382421915,-3.9079234950884763,1.0111238937788967,-3.106060076929935
-47,-23.5,-3.0943968197340848,-3.381212861339298,1.4353596543333498,-2.5760086017890766
-46,-23.0,-2.4482726742646186,-2.724647050880738,1.8826130028870212,-1.925026936688176
-45,-22.5,-1.6291195414180069,-1.928760081195485,2.3564936091813826,-1.1523460755995756
-44,-22.0,-0.722672450032337,-1.1140593421557636,2.8133441507644945,-0.3057485972501776
-43,-21.5,0.443002155936473,-0.07267713743531863,3.294819241922585,0.6680994633347175
-42,-21.0,1.763566722730812,1.0657960153796735,3.7557529577913926,1.7032723202346736
-41,-20.5,3.110309299187415,2.1821206596435574,4.147312142105612,2.7381503014485724
-40,-20.0,4.630955792892352,3.4072753607113473,4.50216417176037,3.7933413267226186
-39,-19.5,6.183299626561114,4.61884990087053,4.7694619863904935,4.81328498547217
-38,-19.0,7.740680135442139,5.796297300052793,4.933063978499962,5.768453292963042
-37,-18.5,9.217146131781764,6.895124395209518,4.999345611437272,6.650324212449238
-36,-18.0,10.61086382608232,7.9157404846649495,4.985116606594117,7.452901549466196
-35,-17.5,11.900868080693645,8.857039265015505,4.91815965759271,8.196929860189947
-34,-17.0,13.097942018971832,9.745067836333446,4.83670601501559,8.903731150580354
-33,-16.5,14.231887968591456,10.62567822243791,4.773095925693495,9.606256563312396
-32,-16.0,15.349779069968431,11.550489766182531,4.79697717326906,10.33424729134135
-31,-15.5,16.493872095042356,12.562861921781105,4.930588035097462,11.133272689505887
-30,-15.0,17.713833043202484,13.701598621005013,5.193927971125207,12.034543716943562
-29,-14.5,19.05554476556468,14.995468249454873,5.584169326670922,13.047328512034309
-28,-14.0,20.54390892598653,16.450584789535775,6.071322365376957,14.158809074101843
-27,-13.5,22.16915425789563,18.041393470123563,6.602713596797415,15.338877524744273
-26,-13.0,23.889377852336935,19.71325814335509,7.1132448224050595,16.541676369658465
-25,-12.5,25.641382890770522,21.38891079601207,7.532201174292141,17.704338621090628
-24,-12.0,27.34422150073303,22.97275556720828,7.786244021945021,18.75008812240971
-23,-11.5,28.898072560010924,24.359489650866617,7.8081698289038455,19.599217794172066
-22,-11.0,30.19395224213359,25.450203942877057,7.553519823057201,20.18273926180986
-21,-10.5,31.13441606386866,26.166223758490705,7.012956349327325,20.4509382768386
-20,-10.0,31.64815789704595,26.454280248377483,6.211234511716851,20.375848313143123
-19,-9.5,31.69239663538863,26.29047308643824,5.199655756958398,19.953393102652
-18,-9.0,31.35622418160522,25.790967311800596,4.113093489943923,19.214603124739302
-17,-8.5,30.46785036391761,24.803636519747386,2.91898725296433,18.201954013850244
-16,-8.0,29.208720289026946,23.55026753950046,1.759991067147223,16.96873571702197
-15,-7.5,27.67121458424698,22.07669190769435,0.7895626823978726,15.650575649606989
-14,-7.0,25.971214975744793,20.52440744733151,0.05561159044723973,14.319469449117976
-13,-6.5,24.224537433746125,19.00990123164827,-0.39341834638126677,13.06424358154217
-12,-6.0,22.549572622561342,17.639265263358592,-0.5361507564037931,11.964775171510619
-11,-5.5,21.046907719926452,16.486598164425807,-0.3852283124332132,11.086010892277631
-10,-5.0,19.80053439682403,15.613037191092356,0.029986732399119365,10.447242472046362
-9,-4.5,18.839507564510757,15.027625814258583,0.6352037631954552,10.05488056521635
-8,-4.0,18.283992109568167,14.781249041326086,1.3235061190904607,9.88696791538054
-7,-3.5,17.865026390685347,14.688649929317927,2.037176108288073,9.896984952949554
-6,-3.0,17.66315980558782,14.754740941674205,2.66639295601011,10.002266885638537
-5,-2.5,17.60224635488361,14.878837019930566,3.138224748279798,10.134355321508009
-4,-2.0,17.56800426037908,14.956612357389833,3.3839886083288313,10.20375832935458
-3,-1.5,17.453325092574133,14.8882919188353,3.3552437139757174,10.130081718390757
-2,-1.0,17.24908059347962,14.656316413086993,3.0971833427308333,9.851141729090974
-1,-0.5,16.658702054652704,14.030791425360915,2.481422835135385,9.293226087393057
0,0.0,15.69329407364356,13.021307277054321,1.6002028563112027,8.432500193966609
1,0.5,14.390105055517381,11.658453896677154,0.5273856769922326,7.280469138255742
2,1.0,12.527541676426207,9.81699543562616,-0.740222969729278,5.832331345214096
3,1.5,10.268267930696883,7.659321285448898,-2.0881786439022956,4.146845001399044
4,2.0,7.513726125993462,5.112349815633064,-3.451589365824699,2.279313187961158
5,2.5,4.4212369611404085,2.3515331455917154,-4.750440153653787,0.309928834076012
6,3.0,1.109674487137008,-0.5098796911533839,-5.883746148802434,-1.6796160170344625
7,3.5,-2.4618356273980164,-3.4855587258071252,-6.87901307940403,-3.634602680683346
8,4.0,-6.106018132746425,-6.401560724050715,-7.644041053534422,-5.474236254734934
9,4.5,-9.674399099719722,-9.14569700265244,-8.182480073843728,-7.138812523994876
10,5.0,-13.069887067758604,-11.64981927964038,-8.459492522871884,-8.611890361754828
11,5.5,-16.205067625017172,-13.851556334809684,-8.513150155451738,-9.865760286609472
12,6.0,-19.00921570524784,-15.721094454309187,-8.37091684191046,-10.903423023176002
13,6.5,-21.42163352246083,-17.24003769020119,-8.069584830342203,-11.733433396232916
14,7.0,-23.45157759015078,-18.458219424391647,-7.658653084964959,-12.387836817414666
15,7.5,-25.09587800371736,-19.383982374493662,-7.185149673358347,-12.885253698995994
16,8.0,-26.379280212838097,-20.05617743934272,-6.6843356270727545,-13.252878729833693
17,8.5,-27.23704708011296,-20.454505771833308,-6.155082294890534,-13.503390322923376
18,9.0,-27.89009663019612,-20.746463253509283,-5.657151846470403,-13.666267416443718
19,9.5,-28.278474110292702,-20.88462820140265,-5.166006836467965,-13.730960821906628
20,10.0,-28.429886224303857,-20.879079359657933,-4.668590115564357,-13.692823617390305
21,10.5,-28.356547050701487,-20.73363221181516,-4.147053370212795,-13.544151839706812
22,11.0,-28.018223030582426,-20.422281347025876,-3.606742471027325,-13.298530825630378
23,11.5,-27.496659022448643,-19.958248060823124,-3.0113685980147995,-12.9090283566027
24,12.0,-26.750961569033677,-19.308367868260635,-2.372936477454203,-12.391603675863417
25,12.5,-25.7763568310797,-18.47057116241336,-1.6942220123219836,-11.755963880302911
26,13.0,-24.571353755475613,-17.45489229003859,-0.9934502973076702,-11.020902333254568
27,13.5,-23.152357095285648,-16.279942869450416,-0.30528751377373786,-10.215282029216604
28,14.0,-21.557055815647086,-14.979086176325337,0.33131310933172764,-9.377153686771813
29,14.5,-19.833850827511714,-13.604329473985818,0.8843445316324329,-8.545975097415308
30,15.0,-18.033830661815262,-12.216219575745628,1.3288180203911553,-7.754495474228546
31,15.5,-16.212956318872447,-10.86994122837153,1.6436496352262948,-7.029504483773323
32,16.0,-14.432682559125082,-9.611581821266755,1.8166246589892896,-6.3957097891096355
33,16.5,-12.750513268973355,-8.479992634712781,1.8535064674646016,-5.870554718325487
34,17.0,-11.163255392422812,-7.424279475149718,1.7905638086524673,-5.450250725449665
35,17.5,-9.791527486483957,-6.613086129330549,1.6361096920778877,-5.127987326891272
36,18.0,-8.604151765242646,-5.9598499650058745,1.4308545657111513,-4.881655155012117
37,18.5,-7.625937660669695,-5.459327482861891,1.192014507753915,-4.718674368096836
38,19.0,-6.802059364988925,-5.046714024144115,0.9708180986448827,-4.582056259538489
39,19.5,-6.12816121182988,-4.705554639624721,0.7855969663275015,-4.459214891990787
40,20.0,-5.574169544983767,-4.40851228040535,0.6534677963643684,-4.328629216329298
41,20.5,-5.11080494588503,-4.1352370718615745,0.5751261481361645,-4.1830929988923335
42,21.0,-4.7136696150665545,-3.869125176684692,0.5414622772731261,-4.023860152590148
43,21.5,-4.36534018380934,-3.598441589724893,0.5422385926977735,-3.8509530589579617
44,22.0,-4.054458700918886,-3.3220805995509477,0.5660875137640821,-3.6646093168350555
45,22.5,-3.7732125481243743,-3.0499279069124285,0.5965759362949703,-3.471919977242558
46,23.0,-3.5174196641796223,-2.796168683613498,0.6158658291606801,-3.2849609838063834
47,23.5,-3.264258432118189,-2.555524119592522,0.5698997840269622,-3.1101190834219126
48,24.0,-3.0670875026923254,-2.3795196618238554,0.5399348674754226,-2.9602482812242856
49,24.5,-2.9116041315609023,-2.259610727686883,0.49052865201148554,-2.8347159434375584
50,25.0,-2.800073723706818,-2.193669705243701,0.42389505844090364,-2.734613915866511
51,25.5,-2.730810392905721,-2.1722674670067166,0.3451095153339944,-2.6545982849022374
52,26.0,-2.699704765583921,-2.1884104242749274,0.2644627450573125,-2.58512470459388
53,26.5,-2.6990706251328698,-2.2356411669419307,0.1919516669651418,-2.518523781206643
54,27.0,-2.7174281540198373,-2.2963683447135055,0.1324214493766541,-2.449324987314613
55,27.5,-2.7427314325612744,-2.343176394335017,0.08837812688538449,-2.3695323551100245
56,28.0,-2.764253732415294,-2.3562776965397663,0.06320457973249703,-2.2683755978697917
57,28.5,-2.7701506581763686,-2.331033047228293,0.05769972417492748,-2.1378386249237415
58,29.0,-2.7466840390210887,-2.26476017296146,0.06676364963538102,-1.9758803819862096
59,29.5,-2.683745771629641,-2.1477899243650613,0.08370642237283421,-1.784485779386817
60,30.0,-2.58689456240396,-1.9875849866402941,0.07758530708098939,-1.5879938585049822
61,30.5,-2.4481305027771647,-1.775773629806856,0.10258703767324988,-1.3591919940918797
62,31.0,-2.2309329278226895,-1.5034667021049888,0.15556692807681377,-1.1178051910735283
63,31.5,-2.0369482782465362,-1.2661780626944357,0.1720596215269894,-0.8858819838752333
64,32.0,-1.8281112004339832,-1.0303332318163174,0.18662601497702996,-0.6678944483643665
65,32.5,-1.6191250688725076,-0.8096877206019774,0.20170637103336453,-0.4750973197358656
66,33.0,-1.4225078292984992,-0.621001740785638,0.21602195449518416,-0.3155315764876652
67,33.5,-1.2454404058940625,-0.4716827367903025,0.22816160694521656,-0.1924873058296424
68,34.0,-1.090644350094895,-0.3260209317081813,0.23547399257384147,-0.13465211251190168
69,34.5,-1.0116115631214364,-0.24721048747357405,0.23809485394255236,-0.09131014325046015
70,35.0,-0.9116839729301551,-0.19389647654026784,0.2628441628427427,-0.07132067119787949
71,35.5,-0.9165197284433446,-0.2354990165433288,0.27808956295216525,-0.12936173953529928
72,36.0,-0.8503501471524334,-0.21234131466120826,0.3115249428397415,-0.12477266768593857
73,36.5,-0.7416634869130699,-0.11851698507559812,0.39283517793534245,-0.0960394684385307
74,37.0,-0.6638796861764423,-0.07430564213048559,0.4503238751148038,-0.06322484933582725
75,37.5,-0.5521884544063346,0.008639942410517921,0.524307073852777,0.023544090504862378
76,38.0,-0.44455843808487255,0.07981099070883794,0.599327655075087,0.125947936520047
77,38.5,-0.29502778882333336,0.186005946590264,0.6800942027089134,0.25450639940717473
78,39.0,-0.13358726813324506,0.3221532256248429,0.7625212377700803,0.40190659934078266
79,39.5,0.0416154926097618,0.47137133217365745,0.8447596586644873,0.5573989065856824
80,40.0,0.22169926267464962,0.6207035892527354,0.9207341477077954,0.7169574922771215
81,40.5,0.3938065908282551,0.7581082472870463,0.9787064380842676,0.8708254210086908
82,41.0,0.5452254066440891,0.8776391067071673,1.0024810932694799,1.0002229655414576
83,41.5,0.6672530656238295,0.9779121174548608,0.9799655054385028,1.0895649922525033
84,42.0,0.7544452350907906,1.053399156952957,0.9097992769129369,1.135686425193584
85,42.5,0.7970973122093437,1.0958281999940462,0.8108132464374469,1.1400211431639014
86,43.0,0.8072435367709562,1.095205403469872,0.6591298566741803,1.1090412817416968
87,43.5,0.7784169883386252,1.0578884889876148,0.46876144516364643,1.0447552187267912
88,44.0,0.7227874859638951,0.9962530541833432,0.25745333777860385,0.9482078517843581
89,44.5,0.6447847925394665,0.9474741612770322,0.04455979506463173,0.8305023132330138
90,45.0,0.5443523280237234,0.8300501456513447,-0.13979111352718554,0.7087787594861529
91,45.5,0.44495939561816167,0.6940678772929046,-0.2836841417163779,0.5883333402710038
92,46.0,0.3502747684012836,0.5558155956222306,-0.36840642347607655,0.4785928289769657
93,46.5,0.26907840424515983,0.42522724094753944,-0.3779541319293838,0.38859869351445037
94,47.0,0.2790459489513215,0.32643050642843235,-0.31187383823121956,0.3253243837833031
95,47.5,0.238426128110178,0.22053903188474341,-0.18509894927803738,0.2876552165095398
96,48.0,0.22818744291338283,0.14400407415915448,-0.012780288192993716,0.2777827190268657
97,48.5,0.2513237359335538,0.10400171325329824,0.19391528358592372,0.2933515815670819
98,49.0,0.304727755889098,0.09690458261931892,0.41493963717584376,0.32807829161893187
99,49.5,0.42797838865957555,0.16782664775392858,0.6408589200032251,0.3945373429127998
100,50.0,0.5137027690469861,0.2127394173852146,0.786108141993353,0.4377801377613972
101,50.5,0.5997338358758474,0.2787150962160875,0.8700763483833912,0.4713821529235692
102,51.0,0.6741513780263998,0.35082012164056053,0.8930849902029787,0.4864820403044367
103,51.5,0.7158613325925669,0.4046588641289098,0.8521804828820315,0.4740791261207202
104,52.0,0.7318053206200459,0.444208004561112,0.7597396971860034,0.43796690378648806
105,52.5,0.7640826844579964,0.5160578950015604,0.6340091813246655,0.4015247717754722
106,53.0,0.6373797748820024,0.4654220600088673,0.462146651811418,0.2977251180854787
107,53.5,0.5179372772311104,0.4289945404853138,0.3368336326644555,0.1837530263683312
108,54.0,0.3618842489386296,0.36826802790744667,0.24363804994054988,0.06099707442492927
109,54.5,0.21533679454498544,0.3113103680666975,0.20463526074250313,-0.05401600276951156
110,55.0,0.05566632108352584,0.2608018409812917,0.23334030067088732,-0.14446018568916352
111,55.5,-0.11400504134111969,0.19166833664370345,0.3131315665656006,-0.23974478543646657
112,56.0,-0.25256620360279164,0.146202274982009,0.4451828543526986,-0.30537204446161187
113,56.5,-0.34714288071791694,0.1273101407822186,0.6130944819851096,-0.3372300395735084
114,57.0,-0.3915363366332968,0.1349019179262143,0.7989840925089916,-0.339480025999344
115,57.5,-0.3841648983124255,0.17105193506094363,0.979688945378303,-0.31709554775901
116,58.0,-0.32421400324528327,0.23555328733308273,1.1306189762622654,-0.2720610279646435
117,58.5,-0.21486737025726096,0.3167786275467977,1.2333276587095519,-0.20932773584436917
118,59.0,-0.06230022939178538,0.40493704537460057,1.2870190110204802,-0.1382829071505747
119,59.5,0.11084655400262663,0.48548690040766224,1.2857885541236342,-0.06960200402972509
120,60.0,0.29633334966192243,0.5668507900087019,1.2457129464204828,-0.011465598974450012
121,60.5,0.4553024144229041,0.6184745585116582,1.1408922217103248,0.038624970515254785
122,61.0,0.6008293534339133,0.6503295305210052,1.0052555299449841,0.07401236923337383
123,61.5,0.7278567659452673,0.6633281657527836,0.8543699402054558,0.0935352987474391
124,62.0,0.8257481437116896,0.6631837572331715,0.6987044962901534,0.10404571258903733
125,62.5,0.8247167005478224,0.5993373449354039,0.4811294489577225,0.0959482202612935
126,63.0,0.8525397868259202,0.5825220181882499,0.33918716027456813,0.10342591278641132
127,63.5,0.857557304253276,0.5645163510823485,0.22308792671292008,0.11076523641404541
128,64.0,0.8319576212532852,0.5444356645985682,0.12037526960775381,0.1182420969532367
129,64.5,0.801688241023721,0.5340522846129935,0.0410420163197203,0.13764067171918246
130,65.0,0.7708932918797181,0.5322561603084747,-0.02078688283635819,0.16761738696764653
131,65.5,0.7445008132441793,0.5422192019312024,-0.05842791225082636,0.20836991206126204
132,66.0,0.73052068935494,0.5663695143785125,-0.07868020805033542,0.2616573250896288
133,66.5,0.7361078089174359,0.6097633086345826,-0.09021208968494913,0.3334792671019637
134,67.0,0.7490085401197922,0.6526433309253082,-0.08615376218245685,0.4190669422631286
135,67.5,0.7805867138213899,0.7028720282240242,-0.06559114984365058,0.5131287460816335
136,68.0,0.839802140121052,0.7732274888951726,-0.1013396555453312,0.6168259428799012
137,68.5,0.9078511201833278,0.8474546859435915,-0.05127709304906575,0.7190772434024043
138,69.0,0.984492300016186,0.9254262244536776,0.0072420008063949,0.8190466540312985
139,69.5,1.0645993284407929,1.0006010354299344,0.07431489644212429,0.9055794109194598
140,70.0,1.1432119942120302,1.0701782199507635,0.1446766350941325,0.969759068191542
141,70.5,1.212669107920693,1.1286493246752294,0.20518976976336806,1.0092382211651643
142,71.0,1.3325927674228029,1.2204888986103606,0.24171603455113524,1.0467795553141923
143,71.5,1.3653452394182062,1.235054363702202,0.2492546725755565,1.0350107607604089
144,72.0,1.3796897634734209,1.229277876930514,0.22732944698304347,0.9974498918899375
145,72.5,1.3787179910518301,1.2068450232077839,0.17516531211251601,0.9414156714985644
146,73.0,1.3633029476580587,1.1698180066819428,0.07074158352788656,0.8800884034728699
147,73.5,1.3361352828977497,1.1076032760407437,-0.030801441551285173,0.8148657225875432
148,74.0,1.3239161772281292,1.0581984548310401,-0.1388932644111924,0.7653508062860099
149,74.5,1.3282038174205058,1.0228267197957606,-0.22722788775021213,0.7390454596716847
150,75.0,1.3573277191122561,1.0104049911174253,-0.2821115432469051,0.741137445899508
151,75.5,1.4120011621470026,0.9876253838655867,-0.3192418884033534,0.7710653510681208
152,76.0,1.4451946571864709,1.012134132774334,-0.3282810306248541,0.797514562598749
153,76.5,1.5521396046186395,1.0991035938588731,-0.2630732015958684,0.8623927153203516
154,77.0,1.6758640247726413,1.209204172732314,-0.14977909658170405,0.940265064156111
155,77.5,1.8077307787621562,1.3301290710257025,0.0038786830829554996,1.0168114730074542
156,78.0,1.9356674269481036,1.4529085226672347,0.18230746322818897,1.0743810119351418
157,78.5,2.1019613716365577,1.6321125730805488,0.39841032229315226,1.142351751127797
158,79.0,2.1468045524274415,1.7288938168280317,0.5287399198696603,1.1612635638004882
159,79.5,2.188723938060967,1.7651253591609315,0.6731966523080541,1.1120268780783498
160,80.0,2.243640650296433,1.822003237592434,0.8211193271364994,1.0583033684969905
161,80.5,2.199315368395715,1.760682422110946,0.8991917737144947,0.9339243748759577
162,81.0,2.113353300738723,1.6497759047846887,0.947692984552245,0.7858908871898657
163,81.5,1.9926824546752115,1.4929670697049013,0.9711894690418161,0.6259816335514872
164,82.0,1.8454598664149258,1.3058351452367496,0.9764183906792677,0.46536896059890154
165,82.5,1.6744864984536867,1.1125181776312734,0.9741088217664556,0.30420650248445474
166,83.0,1.5039563668302542,0.921678678819057,0.9676444963646247,0.1816445345089643
167,83.5,1.3579858260898914,0.7644802356300249,0.9554831089649639,0.09564786072116381
168,84.0,1.214867479241263,0.6192507634860868,0.9224361694993214,0.04194365262510088
169,84.5,1.0992308784960199,0.5182905450858215,0.8894484236660978,0.020897748400074714
170,85.0,1.01745867566166,0.46668169513780944,0.8580611152596155,0.03241646423408409
171,85.5,0.976396283247623,0.4619140445956561,0.8232466705662697,0.07647789361415007
172,86.0,0.9806583880685538,0.5010534086169747,0.7745247602287602,0.14712060345120226
173,86.5,1.0289616067306855,0.5791256357757929,0.7049790061785902,0.23231124038132536
174,87.0,1.0730227445996778,0.6534199599060055,0.6067258593415819,0.3204619625253829
175,87.5,1.1848411345093464,0.7653505941383604,0.4998882885753591,0.4046429354005179
176,88.0,1.3169115619351353,0.8786239715915531,0.3777382524174854,0.4801317762688226
177,88.5,1.4586704620610806,0.9897465934089793,0.24545830222611037,0.541782773903327
178,89.0,1.6023824325205103,1.091544932775276,0.11642303648885789,0.5770189972369156
179,89.5,1.7244881377544985,1.1720566000779646,-0.00026083189000620984,0.6075600798268026
180,90.0,1.8214610848707866,1.2281890697741145,-0.09150568865438655,0.6297422333801301
181,90.5,1.889351853468552,1.2674695827949267,-0.146914027272889,0.6497262272074728
182,91.0,1.932173792799449,1.3016711048000151,-0.15556497927045163,0.6745587108705392
183,91.5,1.9583752361242348,1.3400463918984713,-0.11322595249523505,0.7143110871031338
184,92.0,1.9746686397465631,1.3899322697520706,-0.026921461684575154,0.7789523844992181
185,92.5,2.0595271118051266,1.534603793738937,0.12856045650206202,0.8863085565345962
186,93.0,2.04835386477087,1.6026005522211582,0.2584046808597164,0.9742954903052263
187,93.5,2.0812089664489672,1.7142090027433803,0.40394814570874943,1.1171345465019167
188,94.0,2.1427456058954664,1.8444013146853828,0.5432779634148539,1.277149860404669
189,94.5,2.231711852780509,1.9858930933028318,0.6544929832813238,1.4419993662516122
190,95.0,2.3363867390332818,2.1244114611072513,0.7219818300354929,1.5922460540331114
191,95.5,2.443507936826655,2.242316381424667,0.7390382333811611,1.7084484322532703
192,96.0,2.5421348798507206,2.3250969501883434,0.7035188169680734,1.7765032007200652
193,96.5,2.580938485627571,2.344233735199169,0.5405908850202702,1.7843320165388568
194,97.0,2.6073895455998928,2.3015840807755743,0.39169639044453397,1.7180844687170838
195,97.5,2.591591222627542,2.2070583175406244,0.21794637732828476,1.5835369282950709
196,98.0,2.5141694093881806,2.046580885885629,0.030768919696844296,1.3883800244647493
197,98.5,2.3770028241372785,1.8368310318022978,-0.15524462921805024,1.1514175639797934
198,99.0,2.1891361579224324,1.595953807821406,-0.320911224845979,0.8925510951070591
199,99.5,1.9634575790666435,1.3366620261847908,-0.4448670955236948,0.6308498376989327
200,100.0,1.6556859012365974,1.0188752167386228,-0.5634357953485826,0.3701811765654085
201,100.5,1.4069133870993258,0.7705468271942046,-0.5831176443124365,0.1596041536553226
202,101.0,1.1230869931207303,0.5018362320755048,-0.595481952358137,-0.039724610838744394
203,101.5,0.9476420995699643,0.3535918698901798,-0.5287579617810448,-0.1491283916268797
204,102.0,0.8459623149179686,0.25612380899092857,-0.43851735238846096,-0.20314795810376085
205,102.5,0.7905982473432468,0.2299490861465397,-0.32151462508586937,-0.20628855801712886
206,103.0,0.7937575689861955,0.26212970077118236,-0.19478964172468907,-0.17442901422674825
207,103.5,0.8463260360294405,0.3418461979228512,-0.07423107763824868,-0.12379234844283941
208,104.0,0.8919624469372538,0.4145322403271479,0.0006218309514675175,-0.09245242863483873
209,104.5,0.9923119618412609,0.5333283541473622,0.027331522217283615,-0.04575476649514702
210,105.0,1.0864672690399761,0.6273969667713448,0.060377383751294415,-0.03464282413311875
211,105.5,1.128801984960058,0.6889676794258945,0.06956083229778788,-0.056727656120664785
212,106.0,1.1578078932430906,0.718598360138299,0.056051987065273604,-0.10006798178827206
213,106.5,1.143134058129741,0.7109036077141346,0.025293079544254787,-0.16419511259323724
214,107.0,1.0882747169865639,0.6687876206804114,-0.01149062869591899,-0.23679106021163232
215,107.5,1.004714541233906,0.5998150108720783,-0.03832355898780004,-0.3001012122125516
216,108.0,0.9072742497458214,0.516851615621566,-0.044941314135195955,-0.33575441099782116
217,108.5,0.8019983689305266,0.4259649195209565,-0.017858549748954074,-0.33849682075789306
218,109.0,0.7272157983274996,0.3630681731062342,0.023434669918903656,-0.29155354490339336
219,109.5,0.6935835912035297,0.33045614168944604,0.09135670338437878,-0.1987036363774566
220,110.0,0.713217555587412,0.33512023869386887,0.17864227730710025,-0.05998729805994883
221,110.5,0.7822923911345813,0.37825263371067774,0.2671896291442475,0.11568128046385626
222,111.0,0.8862570171759128,0.4537366030434133,0.34027777997392167,0.30939362381082086
223,111.5,1.0310695442664004,0.5562819391639643,0.416536166316252,0.4909736300163546
224,112.0,1.1789379761090517,0.6601494738044162,0.4391741765025719,0.6533178186105434
225,112.5,1.3192319744049121,0.755641327536182,0.4262673860255684,0.783995687681134
226,113.0,1.426780419774245,0.8310669268603187,0.3704628077036935,0.8725097025246068
227,113.5,1.485520498165244,0.8760428748955578,0.2775932534382508,0.9088219984875432
228,114.0,1.4914793215198034,0.8819088656829085,0.16141825380301955,0.8936948882775616
229,114.5,1.44338434008615,0.8452276580550216,0.03278882089972404,0.8404076993216084
230,115.0,1.3401114827867429,0.770765941691794,-0.09785777039329485,0.7649609730208846
231,115.5,1.1905283079143123,0.6696376433563151,-0.21193155694837745,0.6795157446626833
232,116.0,1.017457939877791,0.5543115803081106,-0.2873826511101013,0.5956934810718723
233,116.5,0.8459776657024682,0.43637468596290785,-0.3118648231658909,0.5272739356867969
234,117.0,0.6920154158704112,0.32829000234962624,-0.2840406476058847,0.4856239760614189
235,117.5,0.5654483774781562,0.24352653014479259,-0.20398829178032607,0.4756080782337725
236,118.0,0.47733363097989817,0.19170412465560682,-0.07215031338386844,0.4974479617990681
